‡(­ûn type t_tot t_blk lambda s feed x y z
20 1 29.358000 27.804000 0.150546 60.218218 129.999332 100.000000 100.000000 439.781782
20 1 29.364000 27.810000 0.150578 60.231218 129.999332 100.000000 100.000000 439.768782
20 1 29.370000 27.816000 0.150611 60.244218 129.999332 100.000000 100.000000 439.755782
20 1 29.376000 27.822000 0.150643 60.257218 129.999332 100.000000 100.000000 439.742782
20 1 29.382000 27.828000 0.150676 60.270218 129.999332 100.000000 100.000000 439.729782
20 1 29.388000 27.834000 0.150708 60.283218 129.999332 100.000000 100.000000 439.716782
20 1 29.394000 27.840000 0.150741 60.296218 129.999332 100.000000 100.000000 439.703782
20 1 29.400000 27.846000 0.150773 60.309218 129.999332 100.000000 100.000000 439.690782
20 1 29.406000 27.852000 0.150806 60.322218 129.999332 100.000000 100.000000 439.677782
20 1 29.412000 27.858000 0.150838 60.335218 129.999332 100.000000 100.000000 439.664782
20 1 29.418000 27.864000 0.150871 60.348218 129.999332 100.000000 100.000000 439.651782
20 1 29.424000 27.870000 0.150903 60.361218 129.999332 100.000000 100.000000 439.638782
20 1 29.430000 27.876000 0.150936 60.374218 129.999332 100.000000 100.000000 439.625782
20 1 29.436000 27.882000 0.150968 60.387217 129.999332 100.000000 100.000000 439.612783
20 1 29.442000 27.888000 0.151001 60.400217 129.999332 100.000000 100.000000 439.599783
20 1 29.448000 27.894000 0.151033 60.413217 129.999332 100.000000 100.000000 439.586783
20 1 29.454000 27.900000 0.151066 60.426217 129.999332 100.000000 100.000000 439.573783
20 1 29.460000 27.906000 0.151098 60.439217 129.999332 100.000000 100.000000 439.560783
20 1 29.466000 27.912000 0.151131 60.452217 129.999332 100.000000 100.000000 439.547783
20 1 29.472000 27.918000 0.151163 60.465217 129.999332 100.000000 100.000000 439.534783
20 1 29.478000 27.924000 0.151196 60.478217 129.999332 100.000000 100.000000 439.521783
20 1 29.484000 27.930000 0.151228 60.491217 129.999332 100.000000 100.000000 439.508783
20 1 29.490000 27.936000 0.151261 60.504217 129.999332 100.000000 100.000000 439.495783
20 1 29.496000 27.942000 0.151293 60.517217 129.999332 100.000000 100.000000 439.482783
20 1 29.502000 27.948000 0.151326 60.530217 129.999332 100.000000 100.000000 439.469783
20 1 29.508000 27.954000 0.151358 60.543217 129.999332 100.000000 100.000000 439.456783
20 1 29.514000 27.960000 0.151391 60.556217 129.999332 100.000000 100.000000 439.443783
20 1 29.520000 27.966000 0.151423 60.569217 129.999332 100.000000 100.000000 439.430783
20 1 29.526000 27.972000 0.151456 60.582216 129.999332 100.000000 100.000000 439.417784
20 1 29.532000 27.978000 0.151488 60.595216 129.999332 100.000000 100.000000 439.404784
20 1 29.538000 27.984000 0.151521 60.608216 129.999332 100.000000 100.000000 439.391784
20 1 29.544000 27.990000 0.151553 60.621216 129.999332 100.000000 100.000000 439.378784
20 1 29.550000 27.996000 0.151586 60.634216 129.999332 100.000000 100.000000 439.365784
20 1 29.556000 28.002000 0.151618 60.647216 129.999332 100.000000 100.000000 439.352784
20 1 29.562000 28.008000 0.151651 60.660216 129.999332 100.000000 100.000000 439.339784
20 1 29.568000 28.014000 0.151683 60.673216 129.999332 100.000000 100.000000 439.326784
20 1 29.574000 28.020000 0.151716 60.686216 129.999332 100.000000 100.000000 439.313784
20 1 29.580000 28.026000 0.151748 60.699216 129.999332 100.000000 100.000000 439.300784
20 1 29.586000 28.032000 0.151781 60.712216 129.999332 100.000000 100.000000 439.287784
20 1 29.592000 28.038000 0.151813 60.725216 129.999332 100.000000 100.000000 439.274784
20 1 29.598000 28.044000 0.151846 60.738216 129.999332 100.000000 100.000000 439.261784
20 1 29.604000 28.050000 0.151878 60.751216 129.999332 100.000000 100.000000 439.248784
20 1 29.610000 28.056000 0.151911 60.764216 129.999332 100.000000 100.000000 439.235784
20 1 29.616000 28.062000 0.151943 60.777215 129.999332 100.000000 100.000000 439.222785
20 1 29.622000 28.068000 0.151976 60.790215 129.999332 100.000000 100.000000 439.209785
20 1 29.628000 28.074000 0.152008 60.803215 129.999332 100.000000 100.000000 439.196785
20 1 29.634000 28.080000 0.152041 60.816215 129.999332 100.000000 100.000000 439.183785
20 1 29.640000 28.086000 0.152073 60.829215 129.999332 100.000000 100.000000 439.170785
20 1 29.646000 28.092000 0.152106 60.842215 129.999332 100.000000 100.000000 439.157785
20 1 29.652000 28.098000 0.152138 60.855215 129.999332 100.000000 100.000000 439.144785
20 1 29.658000 28.104000 0.152171 60.868215 129.999332 100.000000 100.000000 439.131785
20 1 29.664000 28.110000 0.152203 60.881215 129.999332 100.000000 100.000000 439.118785
20 1 29.670000 28.116000 0.152236 60.894215 129.999332 100.000000 100.000000 439.105785
20 1 29.676000 28.122000 0.152268 60.907215 129.999332 100.000000 100.000000 439.092785
20 1 29.682000 28.128000 0.152301 60.920215 129.999332 100.000000 100.000000 439.079785
20 1 29.688000 28.134000 0.152333 60.933215 129.999332 100.000000 100.000000 439.066785
20 1 29.694000 28.140000 0.152366 60.946215 129.999332 100.000000 100.000000 439.053785
20 1 29.700000 28.146000 0.152398 60.959215 129.999332 100.000000 100.000000 439.040785
20 1 29.706000 28.152000 0.152431 60.972214 129.999332 100.000000 100.000000 439.027786
20 1 29.712000 28.158000 0.152463 60.985214 129.999332 100.000000 100.000000 439.014786
20 1 29.718000 28.164000 0.152496 60.998214 129.999332 100.000000 100.000000 439.001786
20 1 29.724000 28.170000 0.152528 61.011214 129.999332 100.000000 100.000000 438.988786
20 1 29.730000 28.176000 0.152561 61.024214 129.999332 100.000000 100.000000 438.975786
20 1 29.736000 28.182000 0.152593 61.037214 129.999332 100.000000 100.000000 438.962786
20 1 29.742000 28.188000 0.152626 61.050214 129.999332 100.000000 100.000000 438.949786
20 1 29.748000 28.194000 0.152658 61.063214 129.999332 100.000000 100.000000 438.936786
20 1 29.754000 28.200000 0.152691 61.076214 129.999332 100.000000 100.000000 438.923786
20 1 29.760000 28.206000 0.152723 61.089214 129.999332 100.000000 100.000000 438.910786
20 1 29.766000 28.212000 0.152756 61.102214 129.999332 100.000000 100.000000 438.897786
20 1 29.772000 28.218000 0.152788 61.115214 129.999332 100.000000 100.000000 438.884786
20 1 29.778000 28.224000 0.152821 61.128214 129.999332 100.000000 100.000000 438.871786
20 1 29.784000 28.230000 0.152853 61.141214 129.999332 100.000000 100.000000 438.858786
20 1 29.790000 28.236000 0.152886 61.154214 129.999332 100.000000 100.000000 438.845786
20 1 29.796000 28.242000 0.152918 61.167213 129.999332 100.000000 100.000000 438.832787
20 1 29.802000 28.248000 0.152951 61.180213 129.999332 100.000000 100.000000 438.819787
20 1 29.808000 28.254000 0.152983 61.193213 129.999332 100.000000 100.000000 438.806787
20 1 29.814000 28.260000 0.153016 61.206213 129.999332 100.000000 100.000000 438.793787
20 1 29.820000 28.266000 0.153048 61.219213 129.999332 100.000000 100.000000 438.780787
20 1 29.826000 28.272000 0.153081 61.232213 129.999332 100.000000 100.000000 438.767787
20 1 29.832000 28.278000 0.153113 61.245213 129.999332 100.000000 100.000000 438.754787
20 1 29.838000 28.284000 0.153146 61.258213 129.999332 100.000000 100.000000 438.741787
20 1 29.844000 28.290000 0.153178 61.271213 129.999332 100.000000 100.000000 438.728787
20 1 29.850000 28.296000 0.153211 61.284213 129.999332 100.000000 100.000000 438.715787
20 1 29.856000 28.302000 0.153243 61.297213 129.999332 100.000000 100.000000 438.702787
20 1 29.862000 28.308000 0.153276 61.310213 129.999332 100.000000 100.000000 438.689787
20 1 29.868000 28.314000 0.153308 61.323213 129.999332 100.000000 100.000000 438.676787
20 1 29.874000 28.320000 0.153341 61.336213 129.999332 100.000000 100.000000 438.663787
20 1 29.880000 28.326000 0.153373 61.349213 129.999332 100.000000 100.000000 438.650787
20 1 29.886000 28.332000 0.153406 61.362212 129.999332 100.000000 100.000000 438.637788
20 1 29.892000 28.338000 0.153438 61.375212 129.999332 100.000000 100.000000 438.624788
20 1 29.898000 28.344000 0.153471 61.388212 129.999332 100.000000 100.000000 438.611788
20 1 29.904000 28.350000 0.153503 61.401212 129.999332 100.000000 100.000000 438.598788
20 1 29.910000 28.356000 0.153536 61.414212 129.999332 100.000000 100.000000 438.585788
20 1 29.916000 28.362000 0.153568 61.427212 129.999332 100.000000 100.000000 438.572788
20 1 29.922000 28.368000 0.153601 61.440212 129.999332 100.000000 100.000000 438.559788
20 1 29.928000 28.374000 0.153633 61.453212 129.999332 100.000000 100.000000 438.546788
20 1 29.934000 28.380000 0.153666 61.466212 129.999332 100.000000 100.000000 438.533788
20 1 29.940000 28.386000 0.153698 61.479212 129.999332 100.000000 100.000000 438.520788
20 1 29.946000 28.392000 0.153731 61.492212 129.999332 100.000000 100.000000 438.507788
20 1 29.952000 28.398000 0.153763 61.505212 129.999332 100.000000 100.000000 438.494788
20 1 29.958000 28.404000 0.153796 61.518212 129.999332 100.000000 100.000000 438.481788
20 1 29.964000 28.410000 0.153828 61.531212 129.999332 100.000000 100.000000 438.468788
20 1 29.970000 28.416000 0.153861 61.544212 129.999332 100.000000 100.000000 438.455788
20 1 29.976000 28.422000 0.153893 61.557211 129.999332 100.000000 100.000000 438.442789
20 1 29.982000 28.428000 0.153926 61.570211 129.999332 100.000000 100.000000 438.429789
20 1 29.988000 28.434000 0.153958 61.583211 129.999332 100.000000 100.000000 438.416789
20 1 29.994000 28.440000 0.153991 61.596211 129.999332 100.000000 100.000000 438.403789
20 1 30.000000 28.446000 0.154023 61.609211 129.999332 100.000000 100.000000 438.390789
20 1 30.006000 28.452000 0.154056 61.622211 129.999332 100.000000 100.000000 438.377789
20 1 30.012000 28.458000 0.154088 61.635211 129.999332 100.000000 100.000000 438.364789
20 1 30.018000 28.464000 0.154121 61.648211 129.999332 100.000000 100.000000 438.351789
20 1 30.024000 28.470000 0.154153 61.661211 129.999332 100.000000 100.000000 438.338789
20 1 30.030000 28.476000 0.154186 61.674211 129.999332 100.000000 100.000000 438.325789
20 1 30.036000 28.482000 0.154218 61.687211 129.999332 100.000000 100.000000 438.312789
20 1 30.042000 28.488000 0.154251 61.700211 129.999332 100.000000 100.000000 438.299789
20 1 30.048000 28.494000 0.154283 61.713211 129.999332 100.000000 100.000000 438.286789
20 1 30.054000 28.500000 0.154316 61.726211 129.999332 100.000000 100.000000 438.273789
20 1 30.060000 28.506000 0.154348 61.739211 129.999332 100.000000 100.000000 438.260789
20 1 30.066000 28.512000 0.154381 61.752210 129.999332 100.000000 100.000000 438.247790
20 1 30.072000 28.518000 0.154413 61.765210 129.999332 100.000000 100.000000 438.234790
20 1 30.078000 28.524000 0.154446 61.778210 129.999332 100.000000 100.000000 438.221790
20 1 30.084000 28.530000 0.154478 61.791210 129.999332 100.000000 100.000000 438.208790
20 1 30.090000 28.536000 0.154511 61.804210 129.999332 100.000000 100.000000 438.195790
20 1 30.096000 28.542000 0.154543 61.817210 129.999332 100.000000 100.000000 438.182790
20 1 30.102000 28.548000 0.154576 61.830210 129.999332 100.000000 100.000000 438.169790
20 1 30.108000 28.554000 0.154608 61.843210 129.999332 100.000000 100.000000 438.156790
20 1 30.114000 28.560000 0.154641 61.856210 129.999332 100.000000 100.000000 438.143790
20 1 30.120000 28.566000 0.154673 61.869210 129.999332 100.000000 100.000000 438.130790
20 1 30.126000 28.572000 0.154706 61.882210 129.999332 100.000000 100.000000 438.117790
20 1 30.132000 28.578000 0.154738 61.895210 129.999332 100.000000 100.000000 438.104790
20 1 30.138000 28.584000 0.154771 61.908210 129.999332 100.000000 100.000000 438.091790
20 1 30.144000 28.590000 0.154803 61.921210 129.999332 100.000000 100.000000 438.078790
20 1 30.150000 28.596000 0.154836 61.934210 129.999332 100.000000 100.000000 438.065790
20 1 30.156000 28.602000 0.154868 61.947209 129.999332 100.000000 100.000000 438.052791
20 1 30.162000 28.608000 0.154901 61.960209 129.999332 100.000000 100.000000 438.039791
20 1 30.168000 28.614000 0.154933 61.973209 129.999332 100.000000 100.000000 438.026791
20 1 30.174000 28.620000 0.154966 61.986209 129.999332 100.000000 100.000000 438.013791
20 1 30.180000 28.626000 0.154998 61.999209 129.999332 100.000000 100.000000 438.000791
20 1 30.186000 28.632000 0.155031 62.012209 129.999332 100.000000 100.000000 437.987791
20 1 30.192000 28.638000 0.155063 62.025209 129.999332 100.000000 100.000000 437.974791
20 1 30.198000 28.644000 0.155096 62.038209 129.999332 100.000000 100.000000 437.961791
20 1 30.204000 28.650000 0.155128 62.051209 129.999332 100.000000 100.000000 437.948791
20 1 30.210000 28.656000 0.155161 62.064209 129.999332 100.000000 100.000000 437.935791
20 1 30.216000 28.662000 0.155193 62.077209 129.999332 100.000000 100.000000 437.922791
20 1 30.222000 28.668000 0.155226 62.090209 129.999332 100.000000 100.000000 437.909791
20 1 30.228000 28.674000 0.155258 62.103209 129.999332 100.000000 100.000000 437.896791
20 1 30.234000 28.680000 0.155291 62.116209 129.999332 100.000000 100.000000 437.883791
20 1 30.240000 28.686000 0.155323 62.129209 129.999332 100.000000 100.000000 437.870791
20 1 30.246000 28.692000 0.155356 62.142208 129.999332 100.000000 100.000000 437.857792
20 1 30.252000 28.698000 0.155388 62.155208 129.999332 100.000000 100.000000 437.844792
20 1 30.258000 28.704000 0.155421 62.168208 129.999332 100.000000 100.000000 437.831792
20 1 30.264000 28.710000 0.155453 62.181208 129.999332 100.000000 100.000000 437.818792
20 1 30.270000 28.716000 0.155486 62.194208 129.999332 100.000000 100.000000 437.805792
20 1 30.276000 28.722000 0.155518 62.207208 129.999332 100.000000 100.000000 437.792792
20 1 30.282000 28.728000 0.155551 62.220208 129.999332 100.000000 100.000000 437.779792
20 1 30.288000 28.734000 0.155583 62.233208 129.999332 100.000000 100.000000 437.766792
20 1 30.294000 28.740000 0.155616 62.246208 129.999332 100.000000 100.000000 437.753792
20 1 30.300000 28.746000 0.155648 62.259208 129.999332 100.000000 100.000000 437.740792
20 1 30.306000 28.752000 0.155681 62.272208 129.999332 100.000000 100.000000 437.727792
20 1 30.312000 28.758000 0.155713 62.285208 129.999332 100.000000 100.000000 437.714792
20 1 30.318000 28.764000 0.155746 62.298208 129.999332 100.000000 100.000000 437.701792
20 1 30.324000 28.770000 0.155778 62.311208 129.999332 100.000000 100.000000 437.688792
20 1 30.330000 28.776000 0.155811 62.324208 129.999332 100.000000 100.000000 437.675792
20 1 30.336000 28.782000 0.155843 62.337207 129.999332 100.000000 100.000000 437.662793
20 1 30.342000 28.788000 0.155876 62.350207 129.999332 100.000000 100.000000 437.649793
20 1 30.348000 28.794000 0.155908 62.363207 129.999332 100.000000 100.000000 437.636793
20 1 30.354000 28.800000 0.155941 62.376207 129.999332 100.000000 100.000000 437.623793
20 1 30.360000 28.806000 0.155973 62.389207 129.999332 100.000000 100.000000 437.610793
20 1 30.366000 28.812000 0.156006 62.402207 129.999332 100.000000 100.000000 437.597793
20 1 30.372000 28.818000 0.156038 62.415207 129.999332 100.000000 100.000000 437.584793
20 1 30.378000 28.824000 0.156071 62.428207 129.999332 100.000000 100.000000 437.571793
20 1 30.384000 28.830000 0.156103 62.441207 129.999332 100.000000 100.000000 437.558793
20 1 30.390000 28.836000 0.156136 62.454207 129.999332 100.000000 100.000000 437.545793
20 1 30.396000 28.842000 0.156168 62.467207 129.999332 100.000000 100.000000 437.532793
20 1 30.402000 28.848000 0.156201 62.480207 129.999332 100.000000 100.000000 437.519793
20 1 30.408000 28.854000 0.156233 62.493207 129.999332 100.000000 100.000000 437.506793
20 1 30.414000 28.860000 0.156266 62.506207 129.999332 100.000000 100.000000 437.493793
20 1 30.420000 28.866000 0.156298 62.519206 129.999332 100.000000 100.000000 437.480794
20 1 30.426000 28.872000 0.156331 62.532206 129.999332 100.000000 100.000000 437.467794
20 1 30.432000 28.878000 0.156363 62.545206 129.999332 100.000000 100.000000 437.454794
20 1 30.438000 28.884000 0.156396 62.558206 129.999332 100.000000 100.000000 437.441794
20 1 30.444000 28.890000 0.156428 62.571206 129.999332 100.000000 100.000000 437.428794
20 1 30.450000 28.896000 0.156461 62.584206 129.999332 100.000000 100.000000 437.415794
20 1 30.456000 28.902000 0.156493 62.597206 129.999332 100.000000 100.000000 437.402794
20 1 30.462000 28.908000 0.156526 62.610206 129.999332 100.000000 100.000000 437.389794
20 1 30.468000 28.914000 0.156558 62.623206 129.999332 100.000000 100.000000 437.376794
20 1 30.474000 28.920000 0.156591 62.636206 129.999332 100.000000 100.000000 437.363794
20 1 30.480000 28.926000 0.156623 62.649206 129.999332 100.000000 100.000000 437.350794
20 1 30.486000 28.932000 0.156656 62.662206 129.999332 100.000000 100.000000 437.337794
20 1 30.492000 28.938000 0.156688 62.675206 129.999332 100.000000 100.000000 437.324794
20 1 30.498000 28.944000 0.156721 62.688206 129.999332 100.000000 100.000000 437.311794
20 1 30.504000 28.950000 0.156753 62.701206 129.999332 100.000000 100.000000 437.298794
20 1 30.510000 28.956000 0.156786 62.714205 129.999332 100.000000 100.000000 437.285795
20 1 30.516000 28.962000 0.156818 62.727205 129.999332 100.000000 100.000000 437.272795
20 1 30.522000 28.968000 0.156851 62.740205 129.999332 100.000000 100.000000 437.259795
20 1 30.528000 28.974000 0.156883 62.753205 129.999332 100.000000 100.000000 437.246795
20 1 30.534000 28.980000 0.156916 62.766205 129.999332 100.000000 100.000000 437.233795
20 1 30.540000 28.986000 0.156948 62.779205 129.999332 100.000000 100.000000 437.220795
20 1 30.546000 28.992000 0.156981 62.792205 129.999332 100.000000 100.000000 437.207795
20 1 30.552000 28.998000 0.157013 62.805205 129.999332 100.000000 100.000000 437.194795
20 1 30.558000 29.004000 0.157046 62.818205 129.999332 100.000000 100.000000 437.181795
20 1 30.564000 29.010000 0.157078 62.831205 129.999332 100.000000 100.000000 437.168795
20 1 30.570000 29.016000 0.157111 62.844205 129.999332 100.000000 100.000000 437.155795
20 1 30.576000 29.022000 0.157143 62.857205 129.999332 100.000000 100.000000 437.142795
20 1 30.582000 29.028000 0.157176 62.870205 129.999332 100.000000 100.000000 437.129795
20 1 30.588000 29.034000 0.157208 62.883205 129.999332 100.000000 100.000000 437.116795
20 1 30.594000 29.040000 0.157241 62.896205 129.999332 100.000000 100.000000 437.103795
20 1 30.600000 29.046000 0.157273 62.909204 129.999332 100.000000 100.000000 437.090796
20 1 30.606000 29.052000 0.157306 62.922204 129.999332 100.000000 100.000000 437.077796
20 1 30.612000 29.058000 0.157338 62.935204 129.999332 100.000000 100.000000 437.064796
20 1 30.618000 29.064000 0.157371 62.948204 129.999332 100.000000 100.000000 437.051796
20 1 30.624000 29.070000 0.157403 62.961204 129.999332 100.000000 100.000000 437.038796
20 1 30.630000 29.076000 0.157436 62.974204 129.999332 100.000000 100.000000 437.025796
20 1 30.636000 29.082000 0.157468 62.987204 129.999332 100.000000 100.000000 437.012796
20 1 30.642000 29.088000 0.157501 63.000204 129.999332 100.000000 100.000000 436.999796
20 1 30.648000 29.094000 0.157533 63.013204 129.999332 100.000000 100.000000 436.986796
20 1 30.654000 29.100000 0.157566 63.026204 129.999332 100.000000 100.000000 436.973796
20 1 30.660000 29.106000 0.157598 63.039204 129.999332 100.000000 100.000000 436.960796
20 1 30.666000 29.112000 0.157631 63.052204 129.999332 100.000000 100.000000 436.947796
20 1 30.672000 29.118000 0.157663 63.065204 129.999332 100.000000 100.000000 436.934796
20 1 30.678000 29.124000 0.157696 63.078204 129.999332 100.000000 100.000000 436.921796
20 1 30.684000 29.130000 0.157728 63.091204 129.999332 100.000000 100.000000 436.908796
20 1 30.690000 29.136000 0.157761 63.104203 129.999332 100.000000 100.000000 436.895797
20 1 30.696000 29.142000 0.157793 63.117203 129.999332 100.000000 100.000000 436.882797
20 1 30.702000 29.148000 0.157826 63.130203 129.999332 100.000000 100.000000 436.869797
20 1 30.708000 29.154000 0.157858 63.143203 129.999332 100.000000 100.000000 436.856797
20 1 30.714000 29.160000 0.157891 63.156203 129.999332 100.000000 100.000000 436.843797
20 1 30.720000 29.166000 0.157923 63.169203 129.999332 100.000000 100.000000 436.830797
20 1 30.726000 29.172000 0.157956 63.182203 129.999332 100.000000 100.000000 436.817797
20 1 30.732000 29.178000 0.157988 63.195203 129.999332 100.000000 100.000000 436.804797
20 1 30.738000 29.184000 0.158021 63.208203 129.999332 100.000000 100.000000 436.791797
20 1 30.744000 29.190000 0.158053 63.221203 129.999332 100.000000 100.000000 436.778797
20 1 30.750000 29.196000 0.158086 63.234203 129.999332 100.000000 100.000000 436.765797
20 1 30.756000 29.202000 0.158118 63.247203 129.999332 100.000000 100.000000 436.752797
20 1 30.762000 29.208000 0.158151 63.260203 129.999332 100.000000 100.000000 436.739797
20 1 30.768000 29.214000 0.158183 63.273203 129.999332 100.000000 100.000000 436.726797
20 1 30.774000 29.220000 0.158216 63.286203 129.999332 100.000000 100.000000 436.713797
20 1 30.780000 29.226000 0.158248 63.299202 129.999332 100.000000 100.000000 436.700798
20 1 30.786000 29.232000 0.158281 63.312202 129.999332 100.000000 100.000000 436.687798
20 1 30.792000 29.238000 0.158313 63.325202 129.999332 100.000000 100.000000 436.674798
20 1 30.798000 29.244000 0.158346 63.338202 129.999332 100.000000 100.000000 436.661798
20 1 30.804000 29.250000 0.158378 63.351202 129.999332 100.000000 100.000000 436.648798
20 1 30.810000 29.256000 0.158411 63.364202 129.999332 100.000000 100.000000 436.635798
20 1 30.816000 29.262000 0.158443 63.377202 129.999332 100.000000 100.000000 436.622798
20 1 30.822000 29.268000 0.158476 63.390202 129.999332 100.000000 100.000000 436.609798
20 1 30.828000 29.274000 0.158508 63.403202 129.999332 100.000000 100.000000 436.596798
20 1 30.834000 29.280000 0.158541 63.416202 129.999332 100.000000 100.000000 436.583798
20 1 30.840000 29.286000 0.158573 63.429202 129.999332 100.000000 100.000000 436.570798
20 1 30.846000 29.292000 0.158606 63.442202 129.999332 100.000000 100.000000 436.557798
20 1 30.852000 29.298000 0.158638 63.455202 129.999332 100.000000 100.000000 436.544798
20 1 30.858000 29.304000 0.158671 63.468202 129.999332 100.000000 100.000000 436.531798
20 1 30.864000 29.310000 0.158703 63.481202 129.999332 100.000000 100.000000 436.518798
20 1 30.870000 29.316000 0.158736 63.494201 129.999332 100.000000 100.000000 436.505799
20 1 30.876000 29.322000 0.158768 63.507201 129.999332 100.000000 100.000000 436.492799
20 1 30.882000 29.328000 0.158801 63.520201 129.999332 100.000000 100.000000 436.479799
20 1 30.888000 29.334000 0.158833 63.533201 129.999332 100.000000 100.000000 436.466799
20 1 30.894000 29.340000 0.158866 63.546201 129.999332 100.000000 100.000000 436.453799
20 1 30.900000 29.346000 0.158898 63.559201 129.999332 100.000000 100.000000 436.440799
20 1 30.906000 29.352000 0.158931 63.572201 129.999332 100.000000 100.000000 436.427799
20 1 30.912000 29.358000 0.158963 63.585201 129.999332 100.000000 100.000000 436.414799
20 1 30.918000 29.364000 0.158996 63.598201 129.999332 100.000000 100.000000 436.401799
20 1 30.924000 29.370000 0.159028 63.611201 129.999332 100.000000 100.000000 436.388799
20 1 30.930000 29.376000 0.159061 63.624201 129.999332 100.000000 100.000000 436.375799
20 1 30.936000 29.382000 0.159093 63.637201 129.999332 100.000000 100.000000 436.362799
20 1 30.942000 29.388000 0.159126 63.650201 129.999332 100.000000 100.000000 436.349799
20 1 30.948000 29.394000 0.159158 63.663201 129.999332 100.000000 100.000000 436.336799
20 1 30.954000 29.400000 0.159191 63.676201 129.999332 100.000000 100.000000 436.323799
20 1 30.960000 29.406000 0.159223 63.689200 129.999332 100.000000 100.000000 436.310800
20 1 30.966000 29.412000 0.159256 63.702200 129.999332 100.000000 100.000000 436.297800
20 1 30.972000 29.418000 0.159288 63.715200 129.999332 100.000000 100.000000 436.284800
20 1 30.978000 29.424000 0.159321 63.728200 129.999332 100.000000 100.000000 436.271800
20 1 30.984000 29.430000 0.159353 63.741200 129.999332 100.000000 100.000000 436.258800
20 1 30.990000 29.436000 0.159386 63.754200 129.999332 100.000000 100.000000 436.245800
20 1 30.996000 29.442000 0.159418 63.767200 129.999332 100.000000 100.000000 436.232800
20 1 31.002000 29.448000 0.159451 63.780200 129.999332 100.000000 100.000000 436.219800
20 1 31.008000 29.454000 0.159483 63.793200 129.999332 100.000000 100.000000 436.206800
20 1 31.014000 29.460000 0.159515 63.806200 129.999332 100.000000 100.000000 436.193800
20 1 31.020000 29.466000 0.159548 63.819200 129.999332 100.000000 100.000000 436.180800
20 1 31.026000 29.472000 0.159580 63.832200 129.999332 100.000000 100.000000 436.167800
20 1 31.032000 29.478000 0.159613 63.845200 129.999332 100.000000 100.000000 436.154800
20 1 31.038000 29.484000 0.159645 63.858200 129.999332 100.000000 100.000000 436.141800
20 1 31.044000 29.490000 0.159678 63.871200 129.999332 100.000000 100.000000 436.128800
20 1 31.050000 29.496000 0.159710 63.884199 129.999332 100.000000 100.000000 436.115801
20 1 31.056000 29.502000 0.159743 63.897199 129.999332 100.000000 100.000000 436.102801
20 1 31.062000 29.508000 0.159775 63.910199 129.999332 100.000000 100.000000 436.089801
20 1 31.068000 29.514000 0.159808 63.923199 129.999332 100.000000 100.000000 436.076801
20 1 31.074000 29.520000 0.159840 63.936199 129.999332 100.000000 100.000000 436.063801
20 1 31.080000 29.526000 0.159873 63.949199 129.999332 100.000000 100.000000 436.050801
20 1 31.086000 29.532000 0.159905 63.962199 129.999332 100.000000 100.000000 436.037801
20 1 31.092000 29.538000 0.159938 63.975199 129.999332 100.000000 100.000000 436.024801
20 1 31.098000 29.544000 0.159970 63.988199 129.999332 100.000000 100.000000 436.011801
20 1 31.104000 29.550000 0.160003 64.001199 129.999332 100.000000 100.000000 435.998801
20 1 31.110000 29.556000 0.160035 64.014199 129.999332 100.000000 100.000000 435.985801
20 1 31.116000 29.562000 0.160068 64.027199 129.999332 100.000000 100.000000 435.972801
20 1 31.122000 29.568000 0.160100 64.040199 129.999332 100.000000 100.000000 435.959801
20 1 31.128000 29.574000 0.160133 64.053199 129.999332 100.000000 100.000000 435.946801
20 1 31.134000 29.580000 0.160165 64.066199 129.999332 100.000000 100.000000 435.933801
20 1 31.140000 29.586000 0.160198 64.079198 129.999332 100.000000 100.000000 435.920802
20 1 31.146000 29.592000 0.160230 64.092198 129.999332 100.000000 100.000000 435.907802
20 1 31.152000 29.598000 0.160263 64.105198 129.999332 100.000000 100.000000 435.894802
20 1 31.158000 29.604000 0.160295 64.118198 129.999332 100.000000 100.000000 435.881802
20 1 31.164000 29.610000 0.160328 64.131198 129.999332 100.000000 100.000000 435.868802
20 1 31.170000 29.616000 0.160360 64.144198 129.999332 100.000000 100.000000 435.855802
20 1 31.176000 29.622000 0.160393 64.157198 129.999332 100.000000 100.000000 435.842802
20 1 31.182000 29.628000 0.160425 64.170198 129.999332 100.000000 100.000000 435.829802
20 1 31.188000 29.634000 0.160458 64.183198 129.999332 100.000000 100.000000 435.816802
20 1 31.194000 29.640000 0.160490 64.196198 129.999332 100.000000 100.000000 435.803802
20 1 31.200000 29.646000 0.160523 64.209198 129.999332 100.000000 100.000000 435.790802
20 1 31.206000 29.652000 0.160555 64.222198 129.999332 100.000000 100.000000 435.777802
20 1 31.212000 29.658000 0.160588 64.235198 129.999332 100.000000 100.000000 435.764802
20 1 31.218000 29.664000 0.160620 64.248198 129.999332 100.000000 100.000000 435.751802
20 1 31.224000 29.670000 0.160653 64.261198 129.999332 100.000000 100.000000 435.738802
20 1 31.230000 29.676000 0.160685 64.274197 129.999332 100.000000 100.000000 435.725803
20 1 31.236000 29.682000 0.160718 64.287197 129.999332 100.000000 100.000000 435.712803
20 1 31.242000 29.688000 0.160750 64.300197 129.999332 100.000000 100.000000 435.699803
20 1 31.248000 29.694000 0.160783 64.313197 129.999332 100.000000 100.000000 435.686803
20 1 31.254000 29.700000 0.160815 64.326197 129.999332 100.000000 100.000000 435.673803
